StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,intro_description,gender,gender_4_TEXT,age,race,hispanic_origin,education,country_origin,region,1_expert_trust,2_expert_trust,3_expert_trust,4_expert_trust,5_expert_trust,6_expert_trust,attention1,1_health_engagement,2_health_engagement,3_health_engagement,4_health_engagement,5_health_engagement,info_source,info_source_8_TEXT,politics,attention2,meat_post_timer_First Click,meat_post_timer_Last Click,meat_post_timer_Page Submit,meat_post_timer_Click Count,attention_meat_exp,meat_exp_accurate,meat_exp_authentic,meat_exp_believable,meat_exp_explain,dm1_timer_First Click,dm1_timer_Last Click,dm1_timer_Page Submit,dm1_timer_Click Count,dmy1_slp_accurate,dmy1_slp_authentic,dmy1_slp_believable,dmy2_timer_First Click,dmy2_timer_Last Click,dmy2_timer_Page Submit,dmy2_timer_Click Count,dmy2_wt_accurate,dmy2_wt_authentic,dmy2_wt_believable,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_inf,oil__infl_accurate,oil_infl_authentic,oil_infl_believable,oil_infl_explain,post_meat_timer_First Click,post_meat_timer_Last Click,post_meat_timer_Page Submit,post_meat_timer_Click Count,attention_meat_infl,meat_infl_accurate,meat_infl_authentic,meat_infl_believable,meat_infl_explain,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_exp,oil_exp_accurate,oil_exp_authentic,oil_exp_believable,oil_exp_explain,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,transaction_id,post_meat_source,post_oil_source,condition_sequence,order_pattern,TotalScore,complete
3/30/2026 12:35,3/30/2026 12:40,IP Address,172.56.22.77,100,277,TRUE,3/30/2026 12:40,R_7IAtY3JaSyrwrND,,,,,32.7836,-96.8674,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,25-34,White or Caucasian,No,High school graduate,United States of America,South,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Blue,Somewhat Agree,Somewhat Agree,Neutral,Neutral,Neutral,"My doctor,My nutritionist or dietician,Friends or family,Social media",,Conservative,Somewhat disagree,1.502,8.644,11.604,5,Red meat and cancer risk,4 - Neutral,4 - Neutral,4 - Neutral,Everything causes cancer at this point,3.779,20.478,20.981,3,4 - Neutral,4 - Neutral,4 - Neutral,2.159,11.716,12.5,3,4 - Neutral,4 - Neutral,4 - Neutral,1.738,3.234,13.598,3,The nutritional value of whole wheat bread,4 - Neutral,4 - Neutral,4 - Neutral,Because its believable,,,,,,,,,,,,,,,,,,,1,complete,,,,1qkk7WCcM2D3XJk0DNU94j,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:40,IP Address,24.233.225.61,100,319,TRUE,3/30/2026 12:40,R_3uWcuGWpYZhIpUd,,,,,34.4833,-89.0075,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,25-34,"White or Caucasian,Black or African American,American Indian/Alaska Native",No,Some college,United States of America,South,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Blue,Strongly Agree,Agree,Somewhat Agree,Agree,Agree,"My doctor,Friends or family,Newspapers or magazines",,Slightly liberal,Somewhat disagree,,,,,,,,,,1.228,6.308,7.678,3,6,7 - Extremely authentic,7 - Extremely believable,0.779,6.283,53.505,8,6,6,6,,,,,,,,,,0.482,12.977,13.851,3,Red meat and cancer risk,6,7 - Extremely authentic,7 - Extremely believable,It has good positive results ,0.78,5.974,13.143,2,Seed oils and kids' diet,6,6,6,It has good ways for kids to be healthy ,0,complete,,,,3cE9eCzjDkuEOuwA30KN8h,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:39,3/30/2026 12:40,IP Address,73.136.5.203,100,45,TRUE,3/30/2026 12:40,R_3Ns3z8qbOa7KZZV,,,,,29.6825,-95.2008,anonymous,EN,0.800000012,,I agree to participate,Male,,25-34,American Indian/Alaska Native,Yes,Bachelor's degree,United States of America,South,,Somewhat Agree,,Agree,Somewhat Agree,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0rYhKB8S5kMpQCyrr52M7t,,,,,,
3/30/2026 12:38,3/30/2026 12:40,IP Address,75.187.244.121,100,87,TRUE,3/30/2026 12:40,R_1pQWCSGXv2p9Dlk,,,,,41.2426,-82.6157,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,45-54,"White or Caucasian,American Indian/Alaska Native",No,Some college,United States of America,Midwest,,Neutral,,Agree,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2qIX3AlrDHp5KCSYrjFHiO,,,,,,
3/30/2026 12:37,3/30/2026 12:40,IP Address,76.36.194.174,100,185,TRUE,3/30/2026 12:40,R_1GPuehpJvE9L3Q2,,,,,35.9185,-80.5387,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,35-44,White or Caucasian,No,Some high school,United States of America,South,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Blue,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,My doctor,,Moderate / middle of the road,Somewhat agree,,,,,,,,,,0.89,0.89,7.435,1,5,5,6,1.334,4.861,6.828,2,5,6,5,,,,,,,,,,0.906,10.693,11.872,6,The benefits of grilling vegetables,5,6,6,It's good,0.589,10.466,11.228,2,Meal schedules for toddlers,6,6,6,It's good,3,complete,,,,5PBG8J46oB3bE2HnPcHXzo,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:36,3/30/2026 12:40,IP Address,162.192.93.37,100,243,TRUE,3/30/2026 12:40,R_5g9RpAovDw69owp,,,,,29.9481,-90.207,anonymous,EN,1,,I agree to participate,Male,,25-34,Black or African American,No,Some college,United States of America,South,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Blue,Agree,Agree,Agree,Neutral,Agree,"Friends or family,Social media",,Slightly liberal,Somewhat disagree,1.492,7.715,10.864,4,Red meat and cancer risk,6,6,6,Because i know salmon and vegetables is ultimately good for you so i believe them,4.575,11.219,12.23,6,3,3,4 - Neutral,1.153,2.62,7.098,4,6,6,7 - Extremely believable,1.487,14.255,14.783,4,Seed oils and kids' diet,7 - Extremely accurate,6,7 - Extremely believable,Because i know seed oils are bad from my research ,,,,,,,,,,,,,,,,,,,0,complete,,,,6E9LMMJGjUi5XVJ2qmqOkU,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:40,IP Address,97.190.42.224,100,380,TRUE,3/30/2026 12:40,R_6v1dJ98xPsNUA1w,,,,,34.0798,-117.2645,anonymous,EN,1,,I agree to participate,Female,,65 or older,White or Caucasian,No,Some college,United States of America,West,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Blue,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Agree,"Social media,Online blogs or other websites (not social media, newspapers, or magazines)",,Conservative,Somewhat disagree,,,,,,,,,,0,0,19.055,0,6,5,6,0,0,16.6,0,6,6,6,,,,,,,,,,0,0,20.329,0,Red meat and cancer risk,4 - Neutral,5,4 - Neutral,I do not necessarily agree completely with the post.  I believe red meat is perfectly healthy in moderation.,0,0,38.188,0,Seed oils and kids' diet,6,6,5,"I know that you are suppose to limit seed oils, so that is why I rated the post the way I did.",0,complete,,,,6FxddcGr5r1ejxbvFr75nw,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:41,IP Address,35.151.240.2,100,171,TRUE,3/30/2026 12:41,R_1rMW6g5sJ1OssD6,,,,,35.3499,-86.2132,anonymous,EN,0.5,,I agree to participate,Female,,45-54,White or Caucasian,No,Some high school,United States of America,South,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Blue,Neutral,Neutral,Neutral,Neutral,Neutral,Friends or family,,Moderate / middle of the road,Neutral,0.831,3.028,11.337,4,Not sure / don't know,4 - Neutral,4 - Neutral,4 - Neutral,None ,1.78,21.869,22.827,6,4 - Neutral,4 - Neutral,4 - Neutral,0.676,1.69,10.276,2,4 - Neutral,4 - Neutral,4 - Neutral,4.752,4.752,12.656,1,Not sure / don't know,4 - Neutral,4 - Neutral,4 - Neutral,Not sure ,,,,,,,,,,,,,,,,,,,3,complete,,,,2xlLNocs7itDMsyb9jN4Af,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:37,3/30/2026 12:41,IP Address,199.36.244.150,100,239,TRUE,3/30/2026 12:41,R_1NIBRwCvFFFsZ3F,,,,,37.751,-97.822,anonymous,EN,0.800000012,,I agree to participate,Female,,25-34,White or Caucasian,No,High school graduate,United States of America,West,Neutral,Agree,Agree,Agree,Neutral,Agree,Blue,Somewhat Agree,Agree,Somewhat Agree,Neutral,Somewhat Agree,"My doctor,My nutritionist or dietician",,Moderate / middle of the road,Somewhat disagree,1.433,11.789,12.52,12,Red meat and cancer risk,4 - Neutral,5,4 - Neutral,I rated it husky because I have no experience in what is good or bad for cancer since there are many types,2.843,7.032,7.929,3,6,6,5,1.273,5.806,6.699,3,6,6,6,1.334,4.635,10.9,3,Seed oils and kids' diet,6,5,5,It is somewhat believable and accurate but we can't control how a parent decides to pack their kids lunches. ,,,,,,,,,,,,,,,,,,,0,complete,,,,3ayBxJ7hVZYdrMdcX2KtyP,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:41,IP Address,75.90.198.223,100,407,TRUE,3/30/2026 12:41,R_71RVHsZDJwm26GC,,,,,41.9956,-92.5769,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,65 or older,White or Caucasian,No,High school graduate,United States of America,Midwest,Somewhat Agree,Somewhat Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Blue,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Strongly Disagree,My doctor,,Conservative,Somewhat disagree,12.564,30.882,31.742,2,Red meat and cancer risk,3,4 - Neutral,3,Because I believe eating red meat is part of being human ,25.043,31.384,32.001,4,5,4 - Neutral,3,6.673,13.38,14.409,2,5,4 - Neutral,5,4.981,25.515,26.431,2,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,I think health fanatics make this stuff up ,,,,,,,,,,,,,,,,,,,0,complete,,,,1IiZH30uL1a13K7x1UkeCN,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:37,3/30/2026 12:42,IP Address,174.235.210.205,100,280,TRUE,3/30/2026 12:42,R_1Vr19rEvshVy0ys,,,,,41.2612,-95.9354,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,25-34,White or Caucasian,Yes,Some high school,United States of America,Northeast,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Blue,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Friends or family,,Conservative,Somewhat agree,,,,,,,,,,0.9,6.045,6.802,6,6,6,6,12.01,12.01,12.768,1,7 - Extremely accurate,6,6,,,,,,,,,,1.153,10.149,10.939,7,The importance of eating early,4 - Neutral,4 - Neutral,4 - Neutral,Is perfect ,3.734,39.777,40.475,4,Meal schedules for toddlers,6,6,5,Is very perfect ,3,complete,,,,6J2Ns4sF27o9il6bIdfdKq,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:42,IP Address,143.105.119.122,100,217,TRUE,3/30/2026 12:42,R_60P5OOCMt7wwUU4,,,,,37.3388,-121.8916,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,45-54,White or Caucasian,No,High school graduate,United States of America,West,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"My doctor,My nutritionist or dietician,Friends or family,Social media",,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,1.87,4.802,7.951,4,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,0.946,3.784,7.2,4,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,,,,,,,,,,1.649,10.878,11.831,8,The benefits of grilling vegetables,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,It looked very authentic and delicious and had a great deacription,1.1,5.135,11.959,4,Seed oils and kids' diet,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,Seed oils and how they affect children's diets,1,complete,,,,2JWRdoneQGKewDXiYQiTla,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:43,IP Address,166.182.249.125,100,440,TRUE,3/30/2026 12:43,R_37zpAFvlCwlGYaR,,,,,38.6879,-77.2978,anonymous,EN,0.800000012,,I agree to participate,Female,,25-34,White or Caucasian,No,High school graduate,United States of America,Northeast,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Disagree,Neutral,Blue,Neutral,Neutral,Neutral,Neutral,Neutral,"My doctor,Friends or family",,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,0.962,2.499,8,4,4 - Neutral,4 - Neutral,4 - Neutral,0.699,9.65,10.4,6,4 - Neutral,4 - Neutral,4 - Neutral,,,,,,,,,,0.828,21.381,26.422,5,The benefits of grilling vegetables,4 - Neutral,4 - Neutral,4 - Neutral,Sometimes it's hard to believe certain things ,2.235,9.098,10.754,3,The nutritional value of whole wheat bread,4 - Neutral,4 - Neutral,4 - Neutral,It's always a hit and miss with stuff ,2,complete,,,,4ezutHJiJeiYQIlIydx7pi,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:43,IP Address,35.33.238.92,100,247,TRUE,3/30/2026 12:43,R_7hWmyqt4bCrIngv,,,,,32.7797,-96.8022,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,35-44,Black or African American,No,Some college,United States of America,Midwest,Neutral,Somewhat Disagree,Neutral,Neutral,Disagree,Somewhat Disagree,Blue,Somewhat Disagree,Neutral,Somewhat Disagree,Neutral,Somewhat Disagree,"My doctor,My nutritionist or dietician",,Slightly liberal,Somewhat disagree,,,,,,,,,,0.905,5.259,6.922,5,3,4 - Neutral,4 - Neutral,4.216,4.624,16.1,2,5,5,4 - Neutral,,,,,,,,,,0.751,11.836,12.432,14,The benefits of grilling vegetables,4 - Neutral,5,3,Misinformation ,1.733,8.392,12.717,3,Seed oils and kids' diet,2,5,4 - Neutral,Survey said 1 min,1,complete,,,,4bFfUDD4FWhYj0J1UvOZMm,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:35,3/30/2026 12:43,IP Address,69.112.155.111,100,476,TRUE,3/30/2026 12:43,R_7v7ypdiYCGWqZY5,,,,,40.544,-74.3521,anonymous,EN,0.4000000059604645,,I agree to participate,Male,,65 or older,White or Caucasian,No,High school graduate,United States of America,Northeast,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neutral,Somewhat Agree,Blue,Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,"My doctor,My nutritionist or dietician,Social media",,Moderate / middle of the road,Somewhat disagree,3.386,49.28,50.723,4,Red meat and cancer risk,6,7 - Extremely authentic,7 - Extremely believable,Because red meat has additives and preservatives that can cause cancer that are used on the red meat,8.735,27.415,36.03,3,6,7 - Extremely authentic,6,7.301,29.988,30.781,2,6,6,7 - Extremely believable,6.921,30.447,32.284,2,Seed oils and kids' diet,6,7 - Extremely authentic,7 - Extremely believable,I believe what is stated is true,,,,,,,,,,,,,,,,,,,0,complete,,,,0KAEAbNMWOH4SNlgRgK8wB,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:39,3/30/2026 12:43,IP Address,73.148.55.242,100,261,TRUE,3/30/2026 12:43,R_1JCKwrZpYV2UmkC,,,,,37.6719,-77.3259,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,18-24,Black or African American,No,Some college,United States of America,Northeast,Disagree,Somewhat Agree,Neutral,Disagree,Disagree,Neutral,Blue,Disagree,Disagree,Neutral,Somewhat Agree,Somewhat Disagree,"My nutritionist or dietician,Friends or family,Social media",,Moderate / middle of the road,Somewhat disagree,0.604,0.604,21.601,1,Fish consumption in children,4 - Neutral,3,4 - Neutral,Its a good thing to do with the kids and I have to go to the store and ,0.941,1.475,22.161,2,5,4 - Neutral,1 - Not at all believable,0.864,20.556,22.099,4,3,4 - Neutral,5,0.524,0.524,77.221,1,School lunch costs,5,4 - Neutral,5,It think that its not really that much ,,,,,,,,,,,,,,,,,,,2,complete,,,,5lq8B0AnLzr6Q2RUyFbCwO,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:43,IP Address,172.58.2.19,100,294,TRUE,3/30/2026 12:43,R_66vS7CChfPKO6lP,,,,,33.9388,-84.2754,anonymous,EN,0.800000012,,I agree to participate,Male,,55-64,Other,Yes,Bachelor's degree,United States of America,South,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,My nutritionist or dietician,,Extremely liberal,Somewhat disagree,,,,,,,,,,1.697,9.595,11.059,4,6,6,4 - Neutral,1.878,2.344,7.577,2,4 - Neutral,4 - Neutral,4 - Neutral,,,,,,,,,,0.628,0.628,26.011,1,The importance of eating early,6,6,6,I like this,0,0,11.044,0,The nutritional value of whole wheat bread,4 - Neutral,4 - Neutral,4 - Neutral,Because i like it,2,complete,,,,4VtpHJZeuADiQZr98hmwHR,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:37,3/30/2026 12:43,IP Address,73.96.101.222,100,356,TRUE,3/30/2026 12:43,R_7rpdZgGxYr50YHj,,,,,45.6652,-122.5215,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,35-44,White or Caucasian,No,Bachelor's degree,United States of America,West,Neutral,Strongly Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"My doctor,My nutritionist or dietician",,Moderate / middle of the road,Somewhat disagree,2.259,12.627,13.701,6,Red meat and cancer risk,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,It is most accurate description ,7.117,16.287,17.2,2,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,2.694,16.35,17.15,4,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,1.655,15.793,16.478,4,Seed oils and kids' diet,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,Most accurate information ,,,,,,,,,,,,,,,,,,,0,complete,,,,63t1EO2RsVr1t02IUcSsro,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:40,3/30/2026 12:43,IP Address,174.247.3.7,100,187,TRUE,3/30/2026 12:43,R_5ZJsPmsFkJwzKtB,,,,,35.2426,-80.741,anonymous,EN,0.699999988,,I agree to participate,Female,,55-64,White or Caucasian,No,Bachelor's degree,United States of America,South,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Blue,Neutral,Neutral,Neutral,Neutral,Neutral,My doctor,,Slightly liberal,Somewhat disagree,0.974,10.33,11.137,3,Red meat and cancer risk,4 - Neutral,7 - Extremely authentic,5,Very nice and nice and nice and nice and nice and nice ,1.255,6.948,7.901,4,4 - Neutral,4 - Neutral,7 - Extremely believable,3.818,4.535,8.102,2,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,1.781,10.6,11.565,9,Seed oils and kids' diet,6,4 - Neutral,4 - Neutral,Very nice and nice and nice and nice ,,,,,,,,,,,,,,,,,,,0,complete,,,,1Rr8KfCveLlebNAODmUZVZ,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:36,3/30/2026 12:43,IP Address,72.0.176.99,100,470,TRUE,3/30/2026 12:43,R_7OJfw82AT9bGJTF,,,,,44.0185,-121.2984,anonymous,EN,0.8999999761581421,,I agree to participate,Male,,45-54,White or Caucasian,No,High school graduate,United States of America,West,Agree,Neutral,Agree,Somewhat Agree,Neutral,Agree,Blue,Agree,Agree,Agree,Agree,Agree,My doctor,,Slightly liberal,Somewhat disagree,,,,,,,,,,0.481,1.201,7.153,2,4 - Neutral,5,5,5.466,5.466,8.726,1,5,6,7 - Extremely believable,,,,,,,,,,0.893,13.367,14.068,6,The importance of eating early,4 - Neutral,3,3,some of it didn't sound like it was accuratek,3.82,3.82,22.816,1,Seed oils and kids' diet,4 - Neutral,5,4 - Neutral,alot of it made sense to me some did not,1,complete,,,,0w9PEsgz0IF3ThJAtxch1z,influencer,expert,influencer_meat_expert_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:36,3/30/2026 12:44,IP Address,98.73.8.163,100,475,TRUE,3/30/2026 12:44,R_3IS0If7TulzDhuK,,,,,34.4111,-85.029,anonymous,EN,1,,I agree to participate,Female,,65 or older,White or Caucasian,No,Bachelor's degree,United States of America,Midwest,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Blue,Disagree,Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,"Social media,Online blogs or other websites (not social media, newspapers, or magazines)",,Conservative,Disagree,0,0,28.105,0,Red meat and cancer risk,7 - Extremely accurate,1 - Not at all authentic,4 - Neutral,"There was no scientific evidence to back it up, but the statement was probably true.",0,0,42.034,0,7 - Extremely accurate,1 - Not at all authentic,4 - Neutral,0,0,35.329,0,7 - Extremely accurate,1 - Not at all authentic,4 - Neutral,0,0,44.967,0,Seed oils and kids' diet,7 - Extremely accurate,1 - Not at all authentic,4 - Neutral,"While it is probably true, there was no scientific evidence to back it up.",,,,,,,,,,,,,,,,,,,1,complete,,,,3UVZ0sBxnm8WCCm5G2myaY,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:34,3/30/2026 12:44,IP Address,23.244.102.7,100,607,TRUE,3/30/2026 12:44,R_3VmbKjBaqfDXbhf,,,,,41.4519,-81.921,anonymous,EN,1,,I agree to participate,Male,,45-54,White or Caucasian,No,High school graduate,United States of America,Midwest,Neutral,Somewhat Agree,Somewhat Disagree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Blue,Neutral,Agree,Neutral,Somewhat Agree,Somewhat Agree,"My doctor,Friends or family",,Extremely conservative,Somewhat disagree,12.337,13.886,32.76,3,Red meat and cancer risk,5,5,5,It is true to a degree ,8.965,23.817,24.502,5,2,1 - Not at all authentic,1 - Not at all believable,7.565,7.565,8.694,1,5,4 - Neutral,4 - Neutral,6.627,20.554,21.884,2,Seed oils and kids' diet,3,3,1 - Not at all believable,It just isn't all truth,,,,,,,,,,,,,,,,,,,0,complete,,,,1o4FlQpelFP2tvGRDqkJgj,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:39,3/30/2026 12:44,IP Address,143.109.150.39,100,349,TRUE,3/30/2026 12:44,R_1qgg3fr0Yx72Q12,,,,,42.8406,-106.2806,anonymous,EN,0.800000012,,I agree to participate,Male,,45-54,White or Caucasian,No,High school graduate,United States of America,Midwest,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Blue,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Friends or family,,Extremely liberal,Agree,0.967,13.983,15.224,12,The importance of eating early,6,7 - Extremely authentic,4 - Neutral,I just do ,1.425,13.224,14.58,6,7 - Extremely accurate,6,7 - Extremely believable,0.941,8.959,10.132,8,5,4 - Neutral,6,1.167,18.151,19.4,7,Meal schedules for toddlers,6,4 - Neutral,7 - Extremely believable,That’s nice,,,,,,,,,,,,,,,,,,,3,complete,,,,37PnIpHQRy7JlVvf11zfxP,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:45,IP Address,174.226.3.32,100,392,TRUE,3/30/2026 12:45,R_7nITvhE5wmJdMrv,,,,,29.7912,-95.4182,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,55-64,White or Caucasian,No,Some college,United States of America,South,Agree,Somewhat Agree,Strongly Agree,Disagree,Somewhat Disagree,Neutral,Blue,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,"My doctor,Online blogs or other websites (not social media, newspapers, or magazines),Newspapers or magazines",,Slightly conservative,Somewhat disagree,1.036,8.097,21.884,3,Red meat and cancer risk,5,5,5,Red meat is associated to cancer,34.095,34.095,44.153,1,5,4 - Neutral,4 - Neutral,2.047,15.582,36.092,3,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,6.279,6.912,40.295,2,Seed oils and kids' diet,4 - Neutral,4 - Neutral,4 - Neutral,Not really sure ,,,,,,,,,,,,,,,,,,,0,complete,,,,4RwVnYx3TlOjOZ5ztjsDPg,expert,influencer,expert_meat_influencer_oil,ftft,{gr://SC/Attention_check},1
3/30/2026 12:37,3/30/2026 12:45,IP Address,108.204.77.52,100,483,TRUE,3/30/2026 12:45,R_1GQEhkHrszjJ43y,,,,,26.2685,-80.2717,anonymous,EN,1,,I agree to participate,Male,,55-64,White or Caucasian,No,Bachelor's degree,United States of America,South,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Blue,Strongly Disagree,Neutral,Strongly Disagree,Agree,Agree,My doctor,,Conservative,Somewhat disagree,0,0,20.906,0,Red meat and cancer risk,1 - Not at all accurate,1 - Not at all authentic,1 - Not at all believable,Do not kmow anything about background of suppose doctor.,0,0,42.689,0,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,0,0,13.342,0,7 - Extremely accurate,7 - Extremely authentic,7 - Extremely believable,0,0,13.508,0,Seed oils and kids' diet,1 - Not at all accurate,1 - Not at all authentic,1 - Not at all believable,Don't know who is behind the information,,,,,,,,,,,,,,,,,,,0,complete,,,,7jKR8Bj2S418cySz7XiBRy,expert,influencer,expert_meat_influencer_oil,tfft,{gr://SC/Attention_check},1
3/30/2026 12:38,3/30/2026 12:45,IP Address,172.59.210.230,100,391,TRUE,3/30/2026 12:45,R_6HEUeFHlfYTqlsl,,,,,40.7597,-74.1836,anonymous,EN,0.8999999761581421,,I agree to participate,Female,,45-54,White or Caucasian,No,Some high school,United States of America,Northeast,Neutral,Agree,Somewhat Agree,Neutral,Neutral,Somewhat Agree,Blue,Agree,Neutral,Neutral,Somewhat Agree,Agree,My doctor,,Moderate / middle of the road,Somewhat disagree,,,,,,,,,,0.53,9.178,14.501,5,4 - Neutral,4 - Neutral,4 - Neutral,1.474,1.474,39.745,1,5,5,5,,,,,,,,,,5.13,12.93,14.037,2,Red meat and cancer risk,5,5,5, Because it seems some what believable ,4.371,4.371,13.493,1,Seed oils and kids' diet,5,5,5,It seems accurate ,0,complete,,,,25NSJmWon3O9p6dkfikPCZ,influencer,expert,influencer_meat_expert_oil,tfft,{gr://SC/Attention_check},1
